VCD info: dumpfile test.vcd opened for output.
pc: 0xxxxx ; opcode: xxxxxxx ; funct3: xxx ; funct7: xxxxxxx, a: xxxxxxxx ; b: xxxxxxxx ; op: x ; alu_out: xxxxxxxx ; ra: xxxxxxxx ; sp: xxxxxxxx ; a0: xxxxxxxx ; mem_rd_data: xxxxxxxx ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0198 ; opcode: 0100011 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000042c ; sp: fffffae0 ; a0: fffffba0 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x019c ; opcode: 0100011 ; funct3: 000 ; funct7: 0000000, a: fffffba1 ; b: 00000000 ; op: 1 ; alu_out: fffffba1 ; ra: 0000042c ; sp: fffffae0 ; a0: fffffba0 ; mem_rd_data: 78030000 ; mem_addr: 7ba1 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x019c ; opcode: 0100011 ; funct3: 000 ; funct7: 0000000, a: fffffba1 ; b: 00000000 ; op: 1 ; alu_out: fffffba1 ; ra: 0000042c ; sp: fffffae0 ; a0: fffffba0 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x019c ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffba1 ; b: 00000000 ; op: 1 ; alu_out: fffffba1 ; ra: 0000042c ; sp: fffffae0 ; a0: fffffba0 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01a0 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000001 ; b: 00000000 ; op: 0 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: fffffba0 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01a0 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000001 ; b: 00000000 ; op: 0 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01a0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: 00000001 ; b: 00000000 ; op: 0 ; alu_out: 00000000 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01a4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b8c ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01a4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 0000042c ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 0000042c
pc: 0x01a4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01a8 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: fffffba1 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b88 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01a8 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: fffffba1 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01a8 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: fffffba1 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01ac ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b84 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01ac ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01ac ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b80 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000101, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01b4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b7c ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01b4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01b4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01b8 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b78 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01b8 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01b8 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01bc ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b74 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01bc ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01bc ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01c0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b70 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01c0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01c0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01c4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7b6c ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01c4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01c4 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000100, a: fffffae0 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x01c4 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000101, a: fffffae0 ; b: ffffffb4 ; op: 1 ; alu_out: fffffa94 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01c8 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000101, a: fffffae0 ; b: 000000b0 ; op: 0 ; alu_out: fffffb90 ; ra: 0000042c ; sp: fffffae0 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01c8 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000101, a: fffffae0 ; b: 000000b0 ; op: 0 ; alu_out: fffffb90 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x01c8 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: fffffae0 ; b: 000000b0 ; op: 0 ; alu_out: fffffb90 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x042c ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 0000042c ; b: 00000000 ; op: 1 ; alu_out: 0000042c ; ra: 0000042c ; sp: fffffb90 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x042c ; opcode: 0000011 ; funct3: 100 ; funct7: 0000000, a: 0000042c ; b: 00000000 ; op: 1 ; alu_out: 0000042c ; ra: 0000042c ; sp: fffffb90 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0430 ; opcode: 0000011 ; funct3: 100 ; funct7: 0000000, a: fffffb90 ; b: 00000000 ; op: 1 ; alu_out: fffffb90 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000001 ; mem_rd_data: 78030000 ; mem_addr: 7ba0 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0430 ; opcode: 0000011 ; funct3: 100 ; funct7: 0000000, a: fffffb90 ; b: 00000000 ; op: 1 ; alu_out: fffffb90 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000001 ; mem_rd_data: 00000034 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000034
pc: 0x0430 ; opcode: 0000011 ; funct3: 100 ; funct7: 0000000, a: fffffb90 ; b: 00000000 ; op: 1 ; alu_out: fffffb90 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0430 ; opcode: 1100011 ; funct3: 000 ; funct7: 0000000, a: fffffb90 ; b: 00000000 ; op: 1 ; alu_out: fffffb90 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0434 ; opcode: 1100011 ; funct3: 000 ; funct7: 0000000, a: 00000034 ; b: 00000000 ; op: 1 ; alu_out: 00000034 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0434 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000034 ; b: 00000000 ; op: 1 ; alu_out: 00000034 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0438 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb90 ; b: 00000011 ; op: 0 ; alu_out: fffffba1 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0438 ; opcode: 1101111 ; funct3: 000 ; funct7: 0000010, a: fffffb90 ; b: 00000011 ; op: 0 ; alu_out: fffffba1 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0490 ; opcode: 1101111 ; funct3: 000 ; funct7: 0000010, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000042c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0490 ; opcode: 1101111 ; funct3: 000 ; funct7: 0000010, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0490 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0494 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: fffffb90 ; b: fffffff0 ; op: 0 ; alu_out: fffffb80 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0494 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: fffffb90 ; b: fffffff0 ; op: 0 ; alu_out: fffffb80 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0494 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: fffffb90 ; b: fffffff0 ; op: 0 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0498 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: fffffb80 ; b: 0000043c ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 7b8c ; mem_wr_data: 0000043c ; load_out: 78030000
pc: 0x0498 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: fffffb80 ; b: 0000043c ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0498 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb80 ; b: 0000043c ; op: 1 ; alu_out: ffffffbc ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x049c ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000034 ; b: 00000000 ; op: 0 ; alu_out: 00000034 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x049c ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 00000034 ; b: 00000000 ; op: 0 ; alu_out: 00000034 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a0 ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000034 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a0 ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb80 ; a0: 00030000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a0 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb80 ; a0: 00030000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a4 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00030000 ; b: fffffff8 ; op: 0 ; alu_out: 0002fff8 ; ra: 0000043c ; sp: fffffb80 ; a0: 00030000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a4 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00030000 ; b: fffffff8 ; op: 0 ; alu_out: 0002fff8 ; ra: 0000043c ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a4 ; opcode: 1101111 ; funct3: 111 ; funct7: 1100011, a: 00030000 ; b: fffffff8 ; op: 0 ; alu_out: 00030000 ; ra: 0000043c ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0114 ; opcode: 1101111 ; funct3: 111 ; funct7: 1100011, a: xxxxxxxx ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0114 ; opcode: 1101111 ; funct3: 111 ; funct7: 1100011, a: xxxxxxxx ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0114 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: xxxxxxxx ; b: 00000000 ; op: 1 ; alu_out: 0000000X ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0118 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: 0002fff8 ; b: 00000034 ; op: 1 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 7ff8 ; mem_wr_data: 00000034 ; load_out: 78030000
pc: 0x0118 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: 0002fff8 ; b: 00000034 ; op: 1 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0118 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 0002fff8 ; b: 00000034 ; op: 1 ; alu_out: 0003002c ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a8 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 000004a8 ; b: 00000000 ; op: 1 ; alu_out: 000004a8 ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a8 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 000004a8 ; b: 00000000 ; op: 1 ; alu_out: 000004a8 ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04ac ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 0 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb80 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04ac ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 0 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb80 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04ac ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 0 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb80 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x04b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: fffffb80 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 000004a8 ; sp: fffffb80 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 7b8c ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x04b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: fffffb80 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 000004a8 ; sp: fffffb80 ; a0: 00000000 ; mem_rd_data: 0000043c ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 0000043c
pc: 0x04b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: fffffb80 ; b: ffffffb4 ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x04b0 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb80 ; b: ffffffb4 ; op: 1 ; alu_out: fffffb34 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04b4 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb80 ; b: 00000010 ; op: 0 ; alu_out: fffffb90 ; ra: 0000043c ; sp: fffffb80 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04b4 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb80 ; b: 00000010 ; op: 0 ; alu_out: fffffb90 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04b4 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: fffffb80 ; b: 00000010 ; op: 0 ; alu_out: fffffb90 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x043c ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 0000043c ; b: 00000000 ; op: 1 ; alu_out: 0000043c ; ra: 0000043c ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
